game_id,blue_gold,red_gold,gold_diff,blue_richer,blue_richer_count,blue_earn,red_earn,earn_diff
9ba9ca11-de8a-43d4-8826-4c7ea9fc2217,13061,12317,744,True,6,1454,1313,141
9bb67259-7e74-42de-b9f9-2a7cf994f49e,13604,12961,643,True,6,1349,1794,-445
9bbf1b22-02da-4251-842f-1a1b433a3eb2,12895,13530,-635,False,3,1496,1342,154
9bcc78c8-a86b-436b-941c-b07abb508b8b,15484,12864,2620,True,7,3094,1330,1764
9bccc4c6-e2f9-4ba7-91fc-529e672a5c22,12986,13605,-619,False,3,1542,1587,-45
9bd7f881-9569-4f85-b186-aba61f2d7a92,13964,12851,1113,True,8,1373,1251,122
9bdcbbbe-b727-4a88-b929-8ba3905f679c,10720,12259,-1539,False,1,1246,1119,127
9be3909d-d735-4a5f-8eb8-5c3009839062,13114,12754,360,True,3,1247,1410,-163
9be75786-755f-4ac6-8384-5ade92d5f4e2,13415,14177,-762,False,1,1460,1568,-108
9bfd2d8e-51ac-45b0-907b-ea63174f5aa2,12423,10843,1580,True,7,1160,1130,30
9bfdfd77-a080-4c3e-91d8-1e321cfd0def,13056,13210,-154,False,3,1499,1365,134
9c02169b-f5e4-4c8d-b8f9-b16dc0a93476,13496,13220,276,True,5,1556,1437,119
9c0f44f3-2196-4576-8d43-de7a12a5228d,12582,15214,-2632,False,1,1241,1105,136
9c173684-b641-410d-a135-099fe1bbd5a1,14021,13397,624,True,8,1454,1420,34
9c20266c-1961-4110-915a-b0939c33fd88,13517,13237,280,True,9,1495,1515,-20
9c263b51-4d2e-4387-9976-24980faa127b,13381,13754,-373,False,6,1423,2053,-630
9c31e22b-1fcb-441f-a293-f8ffcc5e0452,11893,12064,-171,False,0,1332,1496,-164
9c3541e1-92b0-47fa-a1e2-d0cec02079ec,11730,13329,-1599,False,2,1108,2212,-1104
9c3d649b-2c09-48b1-8edc-95b867296f1c,13623,13406,217,True,6,1328,2192,-864
9c53c2bd-5075-4fe0-9531-5188b8e146ce,13942,12935,1007,True,7,1549,1695,-146
9c6a67e3-4c13-4875-b0b7-ecea6a836d10,13033,14056,-1023,False,3,1637,1292,345
9c827f0d-6321-4b76-8777-fd6c98d37ac2,15385,12158,3227,True,9,1126,1217,-91
9c835ddb-6c34-4688-9ac7-14ebe4a11410,11101,13903,-2802,False,0,1231,1953,-722
9c868c50-2d4e-463a-ae2e-723d0c902174,11934,12245,-311,False,4,1268,1305,-37
9c8eb507-61a5-427e-b521-d2193363c3f7,13025,12921,104,True,4,1635,1538,97
9c8fe4ec-6075-4605-ba33-ca47aeffeda7,13920,13325,595,True,7,1541,1470,71
9c939df0-1e85-46c1-92a2-fd956d524af7,11994,13478,-1484,False,0,1581,1314,267
9c96b9f7-c753-453c-821c-39e48af4dcb1,13380,15093,-1713,False,1,1190,1610,-420
9c9bc4ba-29e9-4233-bec3-2d5382077813,12861,14123,-1262,False,2,1335,2177,-842
9ca4cc9f-7056-4ff1-ad9a-e764644e64c1,13273,13778,-505,False,1,1164,1324,-160
9cab62e2-399d-4ea2-a736-34dcfcd7ecf4,13059,12212,847,True,7,1733,1124,609
9cb18582-dc0a-45fa-9097-6abfe2ed53e1,13350,13478,-128,False,4,1500,1345,155
9cb6cfd1-c417-4ada-ac87-68f6f026cc69,14670,12773,1897,True,7,1705,1673,32
9cc98351-6ba5-4ce0-9a95-d3232fca4a93,14576,12646,1930,True,7,1412,1907,-495
9ccbd081-6da7-46f1-98bf-4ea0e745473b,12447,13354,-907,False,2,1120,959,161
9cd08aa5-880e-4a31-b338-7e0b981ee6fb,14667,12465,2202,True,6,1523,1371,152
9cd19497-c82f-460d-bbdb-c7d2caa0546c,12926,12140,786,True,6,1265,1274,-9
9ce367c5-00b0-4169-bd82-130445c58318,13275,12596,679,True,7,1215,1053,162
9cea271e-9c14-40c3-8ca2-d38d554a5678,14353,12286,2067,True,9,1130,1391,-261
9ceb7291-7327-46d5-b4ba-075fa3e319a9,12630,13403,-773,False,1,1491,1493,-2
9cec2210-a8f9-418f-8201-16e6001a688b,14031,12868,1163,True,8,1103,1279,-176
9cecebc2-f56d-45ba-bff3-3c21642f02ac,12868,13142,-274,False,2,2331,1288,1043
9d10d929-a56b-48e6-a289-da5d6b76cadb,11816,11335,481,True,3,1989,1026,963
9d18af0c-c007-4c1b-b998-5e0b3b006117,12547,13285,-738,False,1,1249,1609,-360
9d233534-8cfa-4fa1-9c1b-3585117bbd3c,13751,12733,1018,True,8,1946,871,1075
9d263c1a-bbd5-4dd3-9388-902d128144a2,13787,13776,11,True,4,1578,1570,8
9d276855-b1de-4653-83ea-61f5e69cc971,14076,13400,676,True,5,2360,2107,253
9d30f00f-1997-4911-806a-0ab77d787f41,13741,14106,-365,False,5,2204,2702,-498
9d59999c-0507-4f71-9077-853c54a7542f,12707,12774,-67,False,5,1419,1573,-154
9d6b27e5-3e6a-4e52-b7af-582c5b149360,12384,13327,-943,False,1,1163,1546,-383
9d771903-b87a-4313-a1ca-09324afcd077,14431,12588,1843,True,5,1806,1306,500
9d836310-3aa2-4f79-8a47-d0427aca9e98,13800,13485,315,True,5,1546,1450,96
9d929551-9ab6-4d25-bc60-73014bb021ef,11907,13972,-2065,False,2,1154,1247,-93
9d92abbc-9097-4253-8fc1-e072516b1e9e,13230,14228,-998,False,1,1647,1439,208
9d99ca7c-e930-4d71-80f8-790d75ae5d92,13513,13025,488,True,1,2044,1456,588
9dc01933-db1b-4fcb-8336-def60ccba890,12832,13588,-756,False,0,1380,1713,-333
9dcadc3c-7c30-4773-af55-a73edb4cf589,12573,10730,1843,True,7,1399,977,422
9dd38fab-1767-4016-944a-36df9d170871,13244,13632,-388,False,2,1726,1693,33
9dd69c35-8a60-4349-9a20-25f605e58260,11945,12956,-1011,False,3,1456,1287,169
9ddcb619-234f-465c-85d3-7429ac2831f1,13496,12289,1207,True,7,1483,1229,254
9dddd670-02db-4e54-ae6a-1a992dda6d9d,13442,12718,724,True,8,1492,1270,222
9dde01a7-d23d-4cbe-aac5-94a7be6b84cc,13912,12500,1412,True,7,2114,1494,620
9dec6e5c-68c5-4453-ad2a-49878e2d916e,12660,13704,-1044,False,1,1211,1268,-57
9df1443a-ec02-4fce-9af5-76534d3226e2,12582,12163,419,True,3,1658,1528,130
9df286c3-0afb-44c8-92c3-5c8af598bb45,13066,13603,-537,False,5,1125,1901,-776
9e07d4b1-008c-4733-b089-88d48a9246eb,12544,14156,-1612,False,0,1261,1635,-374
9e227ec2-ff84-4141-aeca-44f5005f1be6,11922,15659,-3737,False,2,1121,1932,-811
9e2ca12b-dd1b-47eb-ac63-748eef40e8f6,13575,13021,554,True,7,1462,1549,-87
9e32570e-f7db-4033-ad99-d57092001ac0,12836,13831,-995,False,2,1242,2036,-794
9e3f7fae-c226-4ba2-aca9-acbc5fc8955d,12983,14637,-1654,False,2,1655,1530,125
9e4cf14c-7fc9-4ff2-afb7-435028cc4030,13294,13714,-420,False,3,1400,1760,-360
9e53ab56-5153-44a3-8868-5bac7c3e1c1e,14267,13980,287,True,5,1622,1351,271
9e6562a3-0f8c-4f77-9715-3266c803ae4a,11935,14531,-2596,False,0,1256,1848,-592
9e68e3f3-dd80-430b-a73a-2789b013119c,13227,12540,687,True,8,1354,1403,-49
9e6e5a0a-9614-485b-bf7d-afda73ef0607,12299,12725,-426,False,2,1577,1429,148
9e74d538-471f-4c58-be04-692b1edc4a93,13364,12951,413,True,4,1145,1289,-144
9e7572f1-04cf-46b8-b5da-3bfdaade5a0a,13174,12534,640,True,7,1774,1259,515
9e7742d0-7257-461c-8949-f0a2325f2a05,13793,14448,-655,False,4,2415,3442,-1027
9e7e8b0a-8aa8-4427-9a00-b8c34e1f07ff,11740,12835,-1095,False,3,1161,1103,58
9e86373a-d83a-47f4-aaee-12f857db18ad,12994,13292,-298,False,4,1539,1537,2
9e8b7f4c-91de-459a-9a9c-dec6f104657f,13762,13610,152,True,8,1464,2132,-668
9e98dc3a-b781-4df3-97e9-3ce8ae587def,12790,12994,-204,False,5,1446,1337,109
9eb82b86-e130-4c03-b05b-0a2d6445c9cd,13680,13551,129,True,8,1334,2073,-739
9eb884cf-1948-4084-9f4f-805ed9bb23cd,14408,13025,1383,True,5,1492,1237,255
9ed4e009-9225-4200-adf6-6f4d39564c65,13302,13868,-566,False,2,1743,1278,465
9ee8fcc4-3810-4c18-b7bc-28ab8421e7f5,12543,12610,-67,False,1,1437,1292,145
9ee988cd-9751-4f80-9d5d-c82671642d1b,12873,13317,-444,False,1,1457,1541,-84
9eecbed6-46f2-4d4e-a138-9aa4578de3e9,13390,12992,398,True,7,1233,1576,-343
9ef3deee-d0c6-430f-a045-c1e1b0bcf5d7,15259,12847,2412,True,6,1590,1585,5
9ef4286b-52b3-4705-b208-1b0c9173c6e7,13314,13512,-198,False,2,1634,1501,133
9efeaed1-b041-4a4e-a115-4a34ed41e357,12474,12060,414,True,10,1386,1287,99
9f08b2cd-7e41-4c4f-a56b-8896968b0803,13589,13213,376,True,4,1715,1203,512
9f10540a-d220-4af7-8a7d-1aca69abf63b,12379,13980,-1601,False,1,1081,1507,-426
9f197d7f-69d4-4063-bfba-b90d4b18787e,12875,13396,-521,False,6,2006,1568,438
9f2d8fd4-7640-41fe-9045-12871e66cf9e,12530,12492,38,True,8,1203,1912,-709
9f2e7ba0-3797-407d-9760-17484a8e33c8,12913,14124,-1211,False,1,1328,1932,-604
9f3f5829-6841-458d-8b63-008f0c1dd00f,12495,11570,925,True,5,1184,1105,79
9f409ccb-20cd-41ae-9ba9-f539dd3bbde3,13562,12571,991,True,7,1741,1656,85
9f423985-d251-4242-9cc7-80d7e7ec8408,12996,12763,233,True,8,1426,1510,-84
9f4cd1bb-1e5c-46a4-bc47-7803a657c9ce,13880,13747,133,True,7,1404,1546,-142
9f659d52-9cc2-47dc-bca1-64949fb386b7,12989,13426,-437,False,0,1177,1552,-375
9f6d5712-cc9f-41df-8b6a-c803ce5ca12e,13215,14403,-1188,False,3,1388,1464,-76
9f6eb848-3536-4dd5-b3e2-2fff5a817c99,12332,12746,-414,False,0,1168,1269,-101
9f80fc0a-495b-44fe-b433-37f78f16e018,14410,14196,214,True,8,2257,2742,-485
9f85f7dc-ecad-47aa-b78c-eb657c9fcaf6,12918,13061,-143,False,2,1656,1382,274
9f8e1f9c-e4ff-4877-bb14-3824b74ee4f0,14639,11472,3167,True,7,1473,1311,162
9f913ec3-e393-408f-a31b-7ceaa6c67ebf,13709,13347,362,True,5,2032,1440,592
9f95b0ea-aed3-46cd-853b-6cee1e9f521d,10920,12912,-1992,False,0,1206,1286,-80
9faadb76-1b11-41b6-b6d2-17bf5c8e1b28,12017,11860,157,True,6,1298,1259,39
9fc6ce47-3e76-4e94-9c5c-c4861f008ed1,13340,15688,-2348,False,0,1385,2263,-878
9fd10320-45ba-4ae4-83d5-74802a29eaeb,11385,13203,-1818,False,0,1190,1821,-631
9fe7f045-af9d-4012-b3aa-b04ab58aa222,14363,13278,1085,True,6,1463,1631,-168
9ff033b6-fb91-4495-aef9-5a1092639768,11870,11885,-15,False,2,1526,1357,169
9ff7040a-44ab-4ef5-ac03-c5cc806b9f9c,11171,11535,-364,False,2,1084,1263,-179
a004938c-30fb-432f-b7bb-ebb5794b8e3a,14511,15275,-764,False,2,2550,1511,1039
a00c3744-b947-4e14-a167-de4123a8b777,12432,13293,-861,False,0,1596,1529,67
a014c40b-491f-4a2d-979c-e8673705cc75,12928,13155,-227,False,2,1351,1591,-240
a018d943-7998-4b11-b285-1aa6c6dfb6dc,12767,12820,-53,False,1,1418,1319,99
a020fa4b-444e-47b6-9c45-2a60b569d41e,13889,13692,197,True,3,2369,1610,759
a03d085b-bfd6-4ab2-9ee9-0e6f43e383ea,13423,15076,-1653,False,4,1449,2087,-638
a03e2455-3402-4987-8e44-bcbebdf6af1f,13597,13484,113,True,5,1962,1837,125
a0563c41-3b78-43eb-a40f-e451a79039b8,11910,11785,125,True,8,1490,1360,130
a05f05c1-b61a-45e6-b7fe-14b387f1b6f7,12836,12790,46,True,5,1461,1546,-85
a067e08b-8041-41b2-86ff-20a936ddc721,10976,11686,-710,False,2,1229,1274,-45
a0754c1d-027e-42ca-a5c5-b20dbcf9dcbc,13237,13358,-121,False,1,1638,1615,23
a0758675-f63a-409a-bd87-550324b20478,12781,15165,-2384,False,1,1558,1363,195
a0979363-d04f-4ec9-90c1-29415daf0059,12915,12801,114,True,6,1178,1426,-248
a0991977-052f-46b2-8266-57da1d3ef17b,13421,10862,2559,True,10,2691,1390,1301
a09a3815-66d6-4dde-bb42-b71de566039a,13088,12947,141,True,6,1615,1674,-59
a0c0df3b-37e5-4403-9b4a-dd7bf6622231,12821,14078,-1257,False,1,1741,1355,386
a0e56239-2568-4376-8dc7-a94fe5362604,12938,14353,-1415,False,0,1407,1621,-214
a0ee7753-281a-4035-9f4a-1256d69e7439,11606,12160,-554,False,1,1205,1440,-235
a0fe2b05-cd68-4f4d-b141-72114be805df,13573,13267,306,True,6,1535,1481,54
a1008397-ede5-4655-b6fe-46c16f2fff92,13685,12946,739,True,4,2356,1204,1152
a10780ac-b6a7-480b-9043-e1c3e333cef2,13113,11520,1593,True,8,1648,1239,409
a10b7b3b-9371-41c2-816f-7220307ffa31,13473,14929,-1456,False,3,1528,2951,-1423
a10f6d86-dd0d-4e73-8d65-11454c5c19d4,14305,13940,365,True,4,1821,1453,368
a11088f8-bfab-4fe6-a765-454e8318f874,15096,12404,2692,True,8,2896,1165,1731
a1204807-8ac0-4abf-ab16-bfddc92eb721,13103,11902,1201,True,7,1913,1153,760
a1224f58-0bcc-46fc-9a81-1c0728dbccb3,12874,12500,374,True,7,1594,1435,159
a12bfea0-6eda-445c-98ba-11f57624ed6d,13257,13110,147,True,5,1512,1462,50
a131fbc4-53fc-4321-87b4-c477045d2078,12646,13756,-1110,False,3,1482,1154,328
a135104d-9f41-4f18-95d3-c1a3011a2d04,12605,12815,-210,False,6,1328,1576,-248
a135521c-fc2d-44e4-a0ba-445f2de6e229,13529,14982,-1453,False,5,1233,3411,-2178
a1382739-4c6d-48fb-8d04-11ae40226dc9,13943,13676,267,True,2,1512,1561,-49
a13830d3-96bf-438d-a95f-cea4a8f2931d,13516,12991,525,True,3,1632,1297,335
a1412638-26bf-480f-8cc0-a2c433cfb359,13471,13268,203,True,6,1649,1344,305
a14c526a-fa43-4d5c-8c65-b5c9a5c72982,15399,12183,3216,True,7,2852,1328,1524
a154fe89-8bd2-4939-ba81-7ea036c913d9,11745,12000,-255,False,4,1436,1702,-266
a1679fab-ac09-42a9-869a-cb2ac8cbd3db,14107,12197,1910,True,8,1560,1386,174
a16aba19-7282-4dc9-8b00-7b784fcf760d,14043,13062,981,True,7,1922,1499,423
a17b3325-5b64-401d-a57d-60ccb99f4279,14189,12841,1348,True,8,1603,1370,233
a17d0832-7109-4b97-8714-7da70b5d85e4,11772,13724,-1952,False,0,1359,1497,-138
a18496f3-bd1e-49df-bebf-010e971c1ae9,13276,11914,1362,True,7,1512,1328,184
a18eee9a-3210-4037-911f-c154db8cb11b,12936,12676,260,True,6,1522,1605,-83
a1a6280d-33e4-48f2-b0f0-185e1db06868,12477,12893,-416,False,1,1283,1489,-206
a1a72e43-a693-4660-81ca-9d71933bdaf6,16899,13661,3238,True,7,1727,1517,210
a1b8376e-6c8c-495c-96e2-333ce306a00f,12627,12874,-247,False,4,1332,1373,-41
a1bb8d51-0183-4608-8d4f-3a5c170e216d,11833,12036,-203,False,8,1430,1187,243
a1ce4692-af16-42c9-91a8-90fab7204ac1,12091,14180,-2089,False,0,1143,1508,-365
a1d23e6e-d96e-432b-841e-07320e85a721,13914,13000,914,True,5,1392,1481,-89
a1d2cb42-1b25-4f81-8f35-f67d0aa203e8,12168,11201,967,True,6,1343,1213,130
a1db0a60-2b4a-43e8-b43b-332667d84171,13731,13307,424,True,7,1713,1427,286
a1e04f11-a3a3-400e-9999-f08df46aea66,13840,11761,2079,True,8,1481,1406,75
a1e41cd9-f9d0-42cd-b556-539e23506a3c,14304,14178,126,True,6,1653,1561,92
a1e7abbf-f992-42f4-b133-91897c1c7df6,12730,13454,-724,False,0,1062,1627,-565
a1fbb134-796c-4f16-a000-510df651e7d6,15033,13131,1902,True,7,1506,1568,-62
a2099642-8576-4f6e-9e38-8c4caa1295fd,13780,12534,1246,True,7,2119,1710,409
a20d3bba-0db6-4940-9548-75abdd000d98,12704,12601,103,True,5,1506,1282,224
a219d3bb-5c68-4d7e-964a-b99d4e4d1672,15123,14149,974,True,8,2425,2572,-147
a21ac89a-7778-4d5b-80df-ab0e1b55a5d0,13127,12887,240,True,8,1515,1607,-92
a225a75d-dcf2-4932-9b68-4e7a68dbda41,14206,12017,2189,True,8,1826,1177,649
a2269b03-833b-4990-bcca-9385f6970c87,14159,12639,1520,True,7,1441,1655,-214
a22795d7-970e-414a-a62b-cd03646e236c,14508,13853,655,True,4,1382,1948,-566
a228d74a-8c28-44d3-a8ac-5cc4295e1aae,13066,13739,-673,False,0,1489,1636,-147
a236a984-06d2-4bca-bc9e-af4c3a460f9f,13243,13266,-23,False,0,1434,1284,150
a23781a8-fb6b-40b7-b7cf-755fb2c66a74,14743,13171,1572,True,7,2389,2187,202
a27180ec-9dc3-41e5-aa9f-401a69e253f7,13090,13373,-283,False,0,1516,1517,-1
a2794610-9309-48d9-8621-8f4cdaf306b7,15287,14493,794,True,6,1718,1416,302
a27985ce-5eb7-48a7-8589-0eb43054b06f,13507,14480,-973,False,0,1917,1982,-65
a28021de-4388-4816-9aa5-a506ee9a14ff,13652,14433,-781,False,5,1893,2895,-1002
a291e2d0-193e-461a-a639-9a89c7e9aceb,12288,11909,379,True,7,1516,1350,166
a29a8350-6910-4c17-aedd-ad5a42143079,14159,13867,292,True,4,1584,1722,-138
a29f183f-b894-4c21-93ac-38809fc23686,12381,11879,502,True,4,1886,1499,387
a2a0eed0-3070-4c52-86f5-e8b14a01bee4,15194,12774,2420,True,8,1618,1464,154
a2a53adc-98e9-453d-84ea-426b63e8187a,13534,12429,1105,True,4,2438,1056,1382
a2a6f899-58e9-416d-b0b2-82cc7c9005c2,13441,12212,1229,True,7,1678,997,681
a2aed165-f0c3-4d50-ab28-0872715d9e4f,12313,11916,397,True,7,1337,1419,-82
a2b1339a-38ed-4dd2-a703-512bc87da3e8,13189,12996,193,True,8,1450,1608,-158
a2b94edd-020e-47bc-aead-b13376dcdb35,12669,11859,810,True,7,1878,1866,12
a2bd49af-7237-40f9-8da4-215e3a00da73,13586,13667,-81,False,3,2166,1798,368
a2d2837b-9518-45b3-b9b0-e8da7f25af79,12110,12493,-383,False,0,1301,1177,124
a2d52ff4-b9c2-46c3-abaf-65c66b012c0b,13097,12807,290,True,6,1702,1442,260
a2ddc55c-08de-49a6-8823-b2140c566319,12387,13647,-1260,False,0,1588,1321,267
a2df49f3-4898-49b0-bd55-df3dba4202ad,13078,13525,-447,False,5,1837,1453,384
a2ef5c8f-9754-4e82-9e2a-f4e1e41fc8a5,15049,13583,1466,True,7,2547,1497,1050
a2f66b62-2151-4edc-81fd-d9f5a76af994,11176,11478,-302,False,6,1248,1344,-96
a2f67bf8-1fdc-41ae-9346-d821992d9ed6,13684,12710,974,True,8,1402,1443,-41
a2fa4b2c-3fcb-4581-95c4-ade7d9bf7b03,12971,13404,-433,False,2,1456,1465,-9
a30892e2-bf56-4505-a4e9-ad4fdce9c2e0,13427,13619,-192,False,3,1591,1697,-106
a308b0b9-2d08-4faa-9996-0089b4ff9780,12623,12747,-124,False,6,1667,1466,201
a30accee-5b47-47be-964d-1301873ff620,13086,13844,-758,False,0,1688,1505,183
a30f4ec7-594b-4c1e-876b-2f62e5b1b163,11794,12871,-1077,False,1,1313,1232,81
a319e3de-03f1-4789-adc3-e3d5abeeb2d6,11970,14231,-2261,False,0,1289,2034,-745
a326e7b2-f57e-4c6a-9085-95e5ebc5004a,15224,13337,1887,True,7,1151,1179,-28
a32743b0-fe06-463f-ad8b-0e011aac0a2d,13367,13254,113,True,5,1432,1367,65
a3371248-eed1-4474-9a57-419171a2c603,12845,14854,-2009,False,1,1452,2245,-793
a33ccb73-054d-423a-9a37-7d2c69a00215,14315,13816,499,True,8,1381,1754,-373
a34e4757-cb94-4d3b-83bf-a82dfd94944e,13794,13087,707,True,9,1670,1644,26
a35022e0-37d3-4a0b-a971-b465633831ea,12898,13483,-585,False,2,1588,1419,169
a35498dc-cc6d-4460-90f1-99cf7c0495b4,14261,13727,534,True,9,1511,1326,185
a3713781-6b65-4af0-81cb-259fcdcf7dc7,12149,12867,-718,False,2,1191,1226,-35
a37446d5-675b-45ed-8f02-06a5170f2676,13602,13378,224,True,6,1543,1516,27
a37bd12b-9bc9-4a67-b5e1-414e7b438afd,13575,13134,441,True,6,998,1195,-197
a37e745e-e492-4b15-ba40-47f74e2b70e9,12228,12499,-271,False,5,1124,1450,-326
a37ebf45-f773-4823-9953-2eb306243ec6,12981,14621,-1640,False,0,1359,1496,-137
a3817e8a-34df-4b84-a4d6-c6b71d34afa7,13511,12685,826,True,5,1663,1194,469
a385ab95-9a4b-4c6c-aaf1-c34e0cce8b21,13608,13690,-82,False,5,1371,1464,-93
a39098c4-c2ca-4f4c-a305-959296effd78,13375,14299,-924,False,5,1672,2729,-1057
a3a2e3f1-3be7-4cd8-9f27-3980844b5271,14112,13014,1098,True,6,1503,1391,112
a3a99456-71a5-427f-88f5-9b9a951b8711,12305,11943,362,True,6,1293,1204,89
a3abb7a0-5b60-4eb1-a3dd-9e421ab1d0f9,13443,12167,1276,True,6,1379,1008,371
a3b5b347-c00b-423b-b060-c7182250b438,13474,13036,438,True,7,1635,1588,47
a3bdd18f-b643-4bb2-b2b9-928b4e59ae07,13520,14374,-854,False,7,1328,2743,-1415
a3c3073c-246c-42a6-ac45-64514e41f0fd,13056,13555,-499,False,3,1178,1600,-422
a3ccfe21-4f9a-4d84-9f06-ad6e189ff893,13925,12024,1901,True,7,1401,1320,81
a3d1a019-3f41-409e-bf45-53b4d86cc816,13455,12810,645,True,3,1982,1135,847
a3d922fc-ba91-4f47-a1e4-3d9e49750108,12591,12356,235,True,3,1344,1629,-285
a3db3ccc-a6d3-4ad1-bfc5-5f6635d99526,12730,11735,995,True,5,1817,1429,388
a3e23a2d-f8fe-4907-b406-cd80de623ddc,12554,11635,919,True,7,1354,1815,-461
a3f31ee5-7437-4199-a0e2-a6566aae5e8f,13842,11548,2294,True,8,1292,1309,-17
a3f52548-2e6a-49de-a7ef-79f90f36ada7,13501,14761,-1260,False,2,1391,1383,8
a3f5373d-fc5a-45d3-a578-0f93e320ab09,13041,13009,32,True,5,1455,1246,209
a3fc256a-a368-4b05-987f-d055ba3c2928,11303,12716,-1413,False,1,1326,1092,234
a3ff28fc-74de-4f2b-b4f4-2f185f16803c,12989,13028,-39,False,0,2173,1615,558
a3ffc16e-f09c-44a6-bf42-c7986c997ea7,11499,12340,-841,False,3,1030,1880,-850
a40b15b1-3ded-4623-a9e0-a3dd349829af,13491,13938,-447,False,0,1693,1419,274
a4126fe6-604d-47c1-b9fa-2f913b557f9e,13340,13054,286,True,3,1574,1604,-30
a416ac67-0e5c-468c-b4c8-f205badd4b19,12984,13827,-843,False,6,1263,2166,-903
a41c1b77-b5e9-496f-bd01-28671a30ed0d,14825,14868,-43,False,6,1660,1999,-339
a41e4245-ca06-4bf8-8d30-e61ec6467e0d,14090,13453,637,True,6,1240,1680,-440
a422dc91-d086-454b-8019-d4d657205cbb,14891,13979,912,True,1,2589,1319,1270
a4253ac9-ad01-4c5a-bb33-3c44703852e3,11462,12420,-958,False,2,1442,1515,-73
a43d7ec6-c13b-41ee-b0e0-14de78adfafb,12652,12460,192,True,4,1335,1290,45
a45aee7b-27e2-4012-b186-740607aee16f,13824,11531,2293,True,8,1718,1004,714
a45b1c4a-f841-4fb7-9143-5f2df6d98cdd,15324,13092,2232,True,9,1358,1448,-90
a465dc0b-5ad0-4110-9897-3330260d1292,11630,12483,-853,False,2,1393,1351,42
a466da54-ab30-4c79-86d2-fa3cafd11991,13006,12820,186,True,7,1546,1392,154
a472be8d-ae82-4d72-b640-20222f6abc04,13861,15073,-1212,False,1,1356,1475,-119
a493901d-bbd9-446e-9f6f-ee097853c508,12585,13116,-531,False,3,1598,1447,151
a4964ed8-b578-4ad0-bd35-9487edc2fbb4,13081,14560,-1479,False,0,1190,1785,-595
a49a3256-8f39-4fed-a527-84777c62d450,12434,12793,-359,False,5,1489,1330,159
a49dd042-6ccb-45a6-87a4-58cdfa32da74,12502,13234,-732,False,4,1466,1373,93
a49eedc5-7128-45ab-b466-6ee57cc23ce7,15013,12526,2487,True,8,2255,1146,1109
a4a14553-cb60-4430-9bef-bba381e6ced0,12810,15957,-3147,False,0,1461,941,520
a4a62817-14d6-4aea-8152-8685a6139091,14013,12931,1082,True,7,1354,1139,215
a4b3b986-7880-41ec-8102-b332c9b2b3bd,12159,12109,50,True,10,1207,1379,-172
a4cb8928-c866-4c0d-be1b-c48b9e5a98b5,13811,13864,-53,False,2,1612,1476,136
a4d27b79-2df0-4906-8b10-9220a24fc69a,12553,12907,-354,False,1,1676,1319,357
a4f50365-f156-4320-a7d4-ac24b49d10c8,12996,14292,-1296,False,0,1180,1489,-309
a4ffa458-d0aa-4bce-9f53-1993cbe7afa2,12791,13252,-461,False,3,1369,1460,-91
a500499d-a2bf-44f7-bf4b-2bf6f07f3c60,13108,10468,2640,True,7,2097,1033,1064
a5078288-cb5a-41e9-975e-51b11ea5f37b,11351,11525,-174,False,5,1241,1292,-51
a50c45e0-b9a6-4a03-ace3-c21954795841,13370,13309,61,True,4,1174,1402,-228
a51fed97-c768-4bd3-8fee-10ce9bc8ddae,14428,12590,1838,True,7,1520,1368,152
a53496c3-b1e2-4bb9-975f-43789f609535,14742,11093,3649,True,8,2545,989,1556
a534bfcb-0133-4b44-bb57-d0b4abfbed64,13369,13454,-85,False,1,1633,1390,243
a54feb01-24f4-4809-b47f-8af8622516e1,13030,13139,-109,False,7,1663,1774,-111
a551cbbb-8b44-48bd-9594-9a86613e41ad,13615,14307,-692,False,7,1279,1977,-698
a55a0740-899f-4457-bb98-6df404c4096d,14071,13929,142,True,6,1424,1278,146
a55a955a-d676-4b7f-8be3-a864f010a469,13577,13587,-10,False,8,1390,1691,-301
a5609b17-ba55-4fb6-b2d7-fe5c462e1516,13415,12511,904,True,6,1797,1343,454
a561337c-d571-4ef7-9751-238c812375d4,12829,12752,77,True,6,1522,1480,42
a562a96d-34ea-4456-9634-39c302e60d5e,13010,15226,-2216,False,2,1194,2668,-1474
a566145e-27e2-4cea-8cf0-d6c6653c2533,13470,14475,-1005,False,3,1146,1714,-568
a5733590-d25f-4dca-91ac-2f1bf4dec372,12728,11777,951,True,8,1328,1301,27
a5777564-8456-4fb3-bc4f-c4f83f1025db,12768,11466,1302,True,7,2037,1310,727
a57df029-e300-4dc7-b534-660a06b20927,13115,12881,234,True,4,1562,1315,247
a595a9c2-5fd9-4db5-bfa5-e29115b16abc,13304,12395,909,True,7,1357,1509,-152
a596e7dc-caab-4ea2-84d7-9c5e4efada4e,11615,11643,-28,False,5,1269,1414,-145
a599d14e-c632-479e-bbe1-66d0e01e591b,12964,14087,-1123,False,2,1399,1591,-192
a59e0afe-9c05-4000-9ec5-c3468f6a473b,13328,12836,492,True,8,1540,1432,108
a5a1c822-9019-4ee8-8552-d2128a1528f0,11844,11353,491,True,3,1219,1234,-15
a5aab356-2449-4fb0-8573-ae103e65e049,14131,12634,1497,True,6,1617,1321,296
a5ae7168-bc9e-4269-a768-aec65be0883c,17115,10818,6297,True,8,1763,892,871
a5bea901-c2c5-461d-8893-f5148f172db3,14189,12357,1832,True,8,1688,1248,440
