game_id,bKills,rKills
500fb644-e664-4a91-bd02-217736ee05fc,1,0
50298e1b-cb63-4ad7-af37-15cb58ed6c4a,3,0
503333bf-84c4-4c7d-a4b2-e82be1489a5c,1,1.0
506f95a6-dc35-4257-a6d3-5f705b1bd840,1,0
5072124b-477e-4ac2-8df3-e9992fff7f40,2,2.0
5072a91d-6407-400f-ac88-1453df55befd,3,0
50859b81-06a7-4a6e-bb71-8c51b57ddee2,2,4.0
50f40bb5-9520-421f-817b-7e0a1bb3e770,5,1.0
50f884aa-3231-4826-81a7-58db9746d647,1,1.0
50f90487-8123-4a31-a7f9-d7ef454ca405,1,0
510887f7-218c-4526-aa67-047a327f1576,1,2.0
51348ca0-dcbf-4457-b3ee-d3498107f869,2,0
516c7409-e02a-4149-a4de-380aaf7ddc92,2,4.0
51714eb5-0aac-4a0c-be9d-2d748576c9e1,1,3.0
519593d1-07f4-44dd-8548-282b8146af2c,2,1.0
519c25b1-e7c9-46d0-b5c3-26378d4f4841,1,2.0
519c8b10-ede2-4ce4-beaa-7bf1e88fa7b1,2,2.0
51c04264-6cf5-40c8-a938-56a3ad26e0d4,1,1.0
51d5d0db-74ea-4b7a-83b1-f172739a4e96,3,0
51db5278-35e1-4aa5-89e0-fbbb301309a4,5,2.0
5211eee7-b942-4e9e-b449-e930704c6697,2,6.0
523817b2-16f9-4fdf-a580-ce4e206e77c5,2,2.0
524ddde8-bde5-477c-ad6a-a720455bb9b8,1,0
525b1441-2a72-45c6-87e3-5d7eec434b76,1,0
52616fe0-65e0-4639-911d-c91783c7969b,2,1.0
526a5115-4cad-40e6-b0c7-a224b8f1951b,2,0
527df421-ec1a-4638-8ff3-852f32ada1e5,1,0
52c6fbc7-21e4-46f6-9ce2-5c46dcce8b87,1,0
52f52ad1-4d53-437d-820d-671b57cfd5dd,3,0
53244da0-6f4d-4a9f-9c6f-bb72c9fd8e67,1,0
534db5ee-b420-4e4b-936d-e6e6bc4c8b08,3,0
53598c73-300a-49aa-ac20-b7100993684c,2,2.0
535d6e39-2179-48eb-947e-ce9905a9d23c,1,2.0
536d9731-8454-4767-b42a-9c1d43cd6797,1,2.0
539c7072-a10f-471c-91bb-e1072d266d2d,1,1.0
53a0d911-d003-4e04-adc1-81322aa419da,1,5.0
53ab273e-e321-44ec-857d-abf1c5a79a36,1,1.0
53aee1a1-97cf-41a8-88d2-479f18bc1375,2,2.0
53bc3e40-3fe0-4151-93ff-a18005fb5682,6,0
53d48263-f3c5-47cf-83ab-1ea05f197836,1,1.0
53d92262-3056-40b2-86f2-cc6066d508f6,3,2.0
53f84da0-0245-4789-9371-8b1339b95af8,3,3.0
54017db5-23fd-43b4-a5b2-4c2840b38051,3,0
540598d8-ad88-4622-8851-41559966d2b1,1,0
542e70d9-b0cc-4f3f-bfad-f793ad6c265a,1,5.0
543cf798-1c60-4dd3-904d-0bcc46f11747,3,2.0
543f5855-f378-4b80-809d-b1459aac8a3e,4,1.0
54403742-f69a-4c05-949c-69ca2c1ef55b,2,2.0
54591242-52fc-490b-be72-0693903a9fe1,7,2.0
546f8955-d7e7-4d8b-8dfd-7afe5df0213f,2,1.0
54788249-f2ad-4d90-bbed-e3e0471677ab,1,1.0
5483df59-8402-4c46-9221-5628fdcce51e,2,0
54a92673-fbcb-4441-897d-049cc0402018,2,1.0
54b0ee73-49be-4b23-8dd3-9255fdfd7beb,1,1.0
54d5146f-86e6-4bc5-827a-0d098e8f0b9e,1,0
54ebffb9-10b4-4bce-a51c-f0c6ad4c1d81,1,1.0
55015ee6-8fea-4a83-8ba6-b433ec301392,3,1.0
5508413d-1ff7-42e8-a4a2-ce2592ce9fc3,2,1.0
551de07c-0e11-4f64-925f-36a553fa555b,4,2.0
55292e3d-73cd-4235-9062-d2d1987e9c99,4,8.0
552b89d7-dd0d-41ed-9159-cf57472d60fc,2,0
552b9250-1543-4f4e-abfd-7af4782655fd,4,0
557e9816-efb4-4cc3-98a7-a9d628600a14,1,3.0
559d88d0-6773-4ab4-8c13-082821d92a7c,1,2.0
55c2c4e3-3468-421b-8491-dc38930e1d83,5,0
55e05cc7-6e39-4d5a-977d-34d763d1a098,3,3.0
55ea504f-bb3f-40de-b699-ee663653864a,2,5.0
560d1f3e-b0f4-4a01-9560-fbf1cfd87ee2,1,2.0
560e8fd0-5a8f-461a-8011-8993f2f6767c,1,2.0
56153257-86b5-40ce-8ef1-7976430f6232,2,1.0
563aa9cc-9805-4626-b44f-8eda73c1a09f,1,0
56622f00-48f7-4103-bdb5-f9e1103305fb,4,0
56708776-1852-44ce-bfa7-2b8b275ec303,2,3.0
5675473e-6bcb-413d-b04a-64279c753c86,2,1.0
568ed5c7-2db9-430b-be2d-bcb7a281b77d,2,1.0
56e4e184-7ab2-4fad-a8dd-abdf522a3cfa,1,0
56e57fdd-c4e3-4938-ba2b-a3f552d349bb,4,1.0
56ec9c89-3649-4782-a62f-d27263a8a664,1,1.0
56faf1f2-80f5-4bda-a4cd-a5f57374f90c,2,2.0
5712da1d-994f-4f27-bc94-1abd7239c8ef,2,6.0
5748953d-1056-40d8-b40d-b634f42e239b,1,1.0
574d1717-02f4-49bb-8a01-2d98f876510a,1,1.0
575415bb-c705-4864-82af-c2af337a7a2c,1,1.0
575fbeaf-5637-4187-ab90-fec2132b35d9,2,4.0
578a6625-d374-49a3-bdc7-2bf473b1428d,1,1.0
5794116d-d388-473d-9378-4cf4059dbfbf,3,3.0
57f9f174-d658-4b81-9deb-eebfe5cedb6a,4,0
5802d014-a7ea-40ab-9d30-8e7b6c01912e,1,3.0
580ed663-768a-4ed4-b0d5-cb56623904ea,2,1.0
5815cf87-38bb-4617-aaa9-445537a73fe2,1,0
58287926-f430-422d-9c56-6c11f719d27a,3,2.0
584df7d4-368d-454b-8e02-18c8cdaace8c,2,2.0
58872589-79c5-4793-89ce-59ab697240fd,2,2.0
58a38df1-4398-406f-ad63-9c3655544c04,2,2.0
58aa728d-5d12-454f-9c4b-ca5e8ac7e4c9,2,1.0
58b6a3fb-6abd-43f1-bffe-78e1f69cd92a,2,3.0
58bc57f4-9353-414b-86e5-2f098f6fa59f,2,1.0
58c00756-2c1e-4dc5-ad86-0226f2925674,5,3.0
58c3119b-ee2d-4c80-8c62-100eddecb2fb,4,1.0
5919feed-3c69-4575-9fbd-6cd64e0790ab,2,0
5943710e-4fbc-4bf1-8c5c-c87c8a9896a3,3,5.0
59495fec-f6d2-4bbf-930c-23092c3393ab,3,0
59593b26-ed4c-43bb-adc8-ba9f859c7d35,1,0
595db666-9811-41ec-8dd0-cca92631c176,1,0
595e9eca-b7c2-4d12-80f3-a0e841d88c52,4,3.0
59661405-d82a-494e-a96b-0b6a6ce3cb33,3,1.0
596f5d2e-ac4a-43c1-a43c-589059fb009b,1,1.0
59881ab3-98ef-453a-b93b-651cff6c705b,1,2.0
598be232-768d-49ce-87a7-c6b59911817a,3,1.0
59a66e87-5fd7-4736-aabf-a30831de3e8c,1,0
59a6d0b1-b7ac-4560-ab74-bc6345017146,3,5.0
59b096af-507a-4717-a25d-6f530f365b9a,1,0
59b9b52d-868d-45ea-943e-d75db3b04229,2,1.0
59bf780a-6315-440a-8421-3e868e9d56cb,3,4.0
59f8c9bd-233b-45bd-b56b-c1d82b27417b,1,0
5a0b07eb-a54d-4dde-bf95-3e71e03e8596,3,2.0
5a149d02-e083-4f76-9c60-daa38443d377,1,3.0
5a15206a-9481-405b-b9ab-f0bb40f7598c,2,5.0
5a159e52-4e87-4cda-ada9-0c4932c7722d,1,1.0
5a2d4f14-a512-44bf-9cfd-29d3d3af88de,1,3.0
5a2db4bf-2f86-45a4-bb9b-956f41818feb,5,2.0
5a3bbb80-9da1-4fd3-a6e0-628cea867cfb,3,1.0
5a4694e1-f4b5-40db-a5a3-b70085106800,1,0
5a5d41e8-a16a-455e-90af-0f34fa7cec1b,3,2.0
5aa3ecf5-723d-4444-a97c-e701ffdfc64d,2,4.0
5ab17bd1-4322-4710-a0e3-a8ef30c32dd2,3,0
5adf4267-4d7f-4795-a78f-195f5f3e86d9,2,0
5b000c90-cf0e-4416-a0c4-1722c0b83c9c,2,3.0
5b00dd8b-2b8b-4261-ae93-6dde7fbab725,1,1.0
5b1e80fd-855f-4703-91bc-a06c40d03b8e,1,0
5b2dc7ee-c3a4-4dd7-8298-a0de89bde1ac,4,1.0
5b369012-9e1e-4396-b16a-f2b9d6dd7184,2,2.0
5b7241c8-8c3c-4031-8ca0-c4032d99e0b5,4,1.0
5b730dbc-1d6a-4315-974c-64b55fc800a1,1,0
5b8d7ed8-c1eb-4a2b-9330-269458b70f6b,1,4.0
5b8f6850-fd7f-42cd-b8c5-8d5555da9a1a,1,0
5bbc7cf1-310d-4ea5-a2cf-7123f719792e,2,3.0
5bd016fb-abbb-4d2e-a8e0-5c86ab9ee506,1,2.0
5c0e692b-e6b7-4a48-8859-2b2d9aec3ab8,3,2.0
5c2c2031-e816-4705-9d18-a30fb37e4262,2,2.0
5c2e6b86-cc9e-47da-ae74-51c02b0229ea,2,1.0
5c367c1f-ab72-4dda-bfc0-1183a81ae45b,5,3.0
5c449a5d-0972-49f6-9546-3e7b0ab4f379,1,2.0
5ca18426-7fb9-42f5-802e-7e9c072af9ee,1,1.0
5ca192a1-ff08-427b-9126-b8e186ebd424,1,0
5ca7eede-4145-43a3-bbd6-e09951009c92,2,2.0
5cc2bb4d-0346-4ad7-961f-164d3c26668f,4,1.0
5cc58d36-55b7-4e61-b56c-2a563238cbfa,7,1.0
5cc84516-137d-4ad3-b501-f30010608bff,1,0
5ce0ec4c-31d3-4d0f-8a12-93eaccfe3448,1,0
5ce9b9a0-887e-42cd-b72c-69bf62a3ac4e,2,7.0
5cf85ee9-97c4-4c59-b907-44e41e6d479c,1,1.0
5d09c4ec-2364-4f65-b5f1-a06cfc3c2340,2,1.0
5d162430-b903-4a4f-9904-a345b97e1e28,3,3.0
5d43262f-3261-4385-a140-043771b0a6ba,1,2.0
5d515e8f-4338-451c-be98-bc48e562fde0,3,0
5d5f740c-616e-4339-a14d-ec5912a72da4,2,4.0
5d7923cf-f057-459c-8fdd-117cfe7ee249,2,0
5d91d6ab-e85d-4d1d-8fe7-ae05c7a1b0d7,1,1.0
5df2c917-afab-4310-a61c-3707fba49e99,2,0
5dfb669c-b08a-40e1-b033-c5e70e5836db,1,6.0
5e49bd1b-bdd0-45c2-afb1-a480697dfbe8,1,2.0
5e4c176f-75f3-45a8-83a4-49b5076c6cf1,3,6.0
5e651fa0-0435-4209-852a-9443054a9ac3,1,0
5e703643-6488-4e24-80e3-c3687e8fb2ad,3,4.0
5e7e9657-007f-49e3-adbc-c90fa52cb5eb,6,2.0
5e849553-c22f-40b9-a3de-2f3aba130710,1,0
5eb79c93-85d0-4ae6-9708-181d16b920d4,1,1.0
5ee1d19a-e725-4fb2-ae47-eaa75532eaa1,1,1.0
5ef27c2c-80ec-42b1-a939-cb6b713bce9c,3,4.0
5ef35c94-e20a-462b-925f-c9a9ca244c7a,3,0
5f4b0fe9-e99d-465a-94f1-fad37bfb7ff6,2,2.0
5f75e232-6e0e-4691-8f7f-bd7297753387,1,0
5f7a0de2-c954-411d-b5f0-e16250d6ea9d,2,3.0
5f86d932-465d-4278-8f2c-e837398c696e,1,0
5f8856ee-aaaa-4936-9a92-cb4bf4a918ee,1,1.0
5faad801-6015-4c4d-a7cb-29b21ea819c7,2,6.0
5fb27534-60ef-420c-9419-5c4d2f7807cd,2,3.0
5fb4c1b1-aa68-403b-95ed-908594b8ed2a,2,3.0
5fb56890-4d7e-41be-b6db-4868c72e3a0e,2,6.0
5fcf50aa-6141-4054-8de7-880107c92ef6,1,1.0
5fe0c0f9-2632-4d5f-9a16-164e06ff3b9f,4,1.0
5fe1988d-259a-4873-855f-535757477fbe,4,1.0
603b16f3-de5c-4a01-9014-da74fda19426,2,8.0
604d376a-6bbc-4c27-a068-4b035683e61f,1,1.0
606cf223-b1c1-4a0a-a39e-413c1d88c12e,1,2.0
607363ce-c99c-4e6e-933f-6072dd23ce0e,1,1.0
608b7d3f-327a-4e76-bb6c-4e75c8468968,1,1.0
608bafe7-e5e0-4cc8-bf0e-ae07e7678424,3,4.0
609bf409-5db6-4505-a79a-2a1351ba84dc,2,3.0
60b577bc-8967-411d-9918-66bfa52ac71f,1,1.0
60c4c329-2bc3-42b9-8aa0-df09a7c768e1,3,5.0
60e877df-7a90-4f64-8eb1-252f5635f7cc,5,0
61339c76-2332-4350-88bb-1d5bdcaeeafd,1,1.0
61448e34-2025-4f38-ae03-e7421c8dd803,2,0
616b0c14-e051-4d10-8fd0-30420199a4bc,1,0
61bbe4ed-a587-4076-b7b2-3a6c3192b42e,1,0
61d26906-97b5-40ed-a297-8cfbafa0853f,2,3.0
61d48e95-777a-4729-bb3a-1dbab64593b6,2,2.0
61e84250-0ade-49a5-8e8e-d3470c3935ad,2,3.0
62187795-3ca9-4f8a-92a6-dc4a2bb9f46e,1,1.0
624d5497-eca0-4a66-8487-bb04b2e8f938,7,1.0
624f6ccb-225a-485f-b482-baa206aeae70,1,3.0
6271be86-e6c5-421a-83f6-50058959037d,1,0
6284ad23-daf7-4eb6-bba9-91a7844f436e,2,1.0
629bedf4-3817-40db-92b4-024636e9bd12,2,3.0
62a9d904-ca0f-4177-b5af-14b9e16fd18a,4,2.0
62aa3ca8-bd8c-4f6c-9cbd-ce866075d8e7,1,0
62acd105-5231-4bc2-b896-59277d793fa9,1,1.0
62d0c6cd-77a0-4fb4-a70b-3adad90d0247,1,1.0
62eb5c96-ec32-407e-a044-a54e7c2162f1,7,2.0
62ed892f-39a1-4f11-acf8-6f6e7b0bba23,4,2.0
632679e4-bf4d-4ae2-b1f6-79014a41086a,1,0
63606271-15d9-4efd-a585-fd17fc7e47e6,2,4.0
6365b800-d149-4cae-8da1-2bef0eab41f8,2,2.0
6371bdc5-a9eb-477e-b31d-8a3e35a5af3d,1,3.0
63a3e9d2-ea0e-4c24-a83c-3fa4a4d27279,3,2.0
63ee5cad-29cd-4aef-8f7c-3a804a7a9c4e,1,1.0
63ef9adf-e023-4599-a2fd-eb85a036ec7f,4,3.0
63f07764-52d4-4771-b80f-51b938c9bc0c,1,2.0
640d5e23-b7b3-438a-8c98-be6dbd875709,1,1.0
641aeef6-360a-4cc0-9fe7-07a1698bb3a6,4,2.0
64334475-2fca-40d5-819e-10492c685817,3,5.0
643e9c1f-3e1f-4c2b-85eb-bafd4b3340af,2,1.0
645cc8da-3642-44a3-ab6f-55e4c1096f8c,1,2.0
64c7dfd6-ce1f-48ba-b49d-04026f72eb5a,2,2.0
64d5b6ff-ed03-42c6-82c0-8c257a2dbfb8,1,1.0
64d6a04b-46a4-4317-a53f-cff23a0bad5b,4,3.0
64f64d5e-9770-4e7c-9d17-aa547d4feec1,2,3.0
64f93fd7-b25d-4d1b-b347-465186861dce,2,0
6528f539-3705-4c3c-b6de-070775b75de6,4,1.0
65799088-7439-42d7-927d-bac6114e059d,2,3.0
658873ef-ed75-4b1b-adfa-d80200312562,1,2.0
662daafa-643e-487f-9cd5-4ce41f1bb034,5,1.0
66471a57-6ce6-4510-b90e-a4a29f2a2c06,1,4.0
665034fd-f256-4e72-b57f-409eaa3336ed,3,3.0
6659ad0f-0d2f-4982-82e3-1c6e33faf689,2,0
6662eacd-edf0-4d1c-808e-6a8e82f077e1,2,2.0
667494b4-6c0e-43ed-8303-d97cd2c57c8d,1,1.0
667d11e6-9e8d-4203-8abd-27cd561537db,2,3.0
66929846-40d0-41ce-b1b5-829e94d03bef,1,1.0
669a74a8-f40c-4e54-96be-ea07e64eb536,3,0
66af8394-e9f7-46e1-9591-a7aecdb880e3,3,0
66d5f32a-f2aa-44b5-9b58-92b5684d6b06,4,2.0
66d9b371-399a-4f11-9809-6295a912e6dc,3,0
675c6675-aaf6-4d14-ad0e-2090cfb92b28,1,0
67c04de5-f18f-4fce-b6bb-61c61f08659d,2,0
67eb7208-d24e-4fcf-9ed3-1b3ba6c3fec7,5,0
67f4497b-59e2-437d-bb7c-f357146ca380,2,4.0
68087859-7e04-4d87-8518-571173c47729,2,0
680bced5-0a22-4530-a479-906d0dd0d6a0,4,9.0
680e3351-530f-4eb3-8cd2-c0bb118acacf,1,4.0
6812b080-717a-46ea-9c8c-979c4e60959a,1,2.0
681c8105-9249-4d80-a7e3-a58b53b8c042,2,1.0
68ba4e88-546c-4af8-8c9d-a79557eac704,4,5.0
68c66696-b314-4c83-80f6-d43be0eafeac,4,3.0
68e8681d-9f5b-49f9-9bd5-d13f2cd9907f,1,1.0
68f2539b-4230-4f9c-b91d-9e694d5dbd49,1,4.0
68f697b0-cb59-4340-b00c-e09ad7ccd2cc,1,0
68fdb56c-e000-40ac-8e68-35b62ba3f976,2,0
6974680e-a472-4a9e-b836-4d2763df0653,1,1.0
697cdc4d-353c-48f4-83e9-3255a40824dc,1,2.0
69948f1b-6f31-4901-a3de-31d87cb79818,4,4.0
699a0888-f68c-4c59-96cd-c2801adfcd39,4,0
69b21a31-4dcb-47fb-abcf-a889c6ece6cc,6,0
69f07ddb-7e1f-4b8d-af9c-9aae77e70f4a,2,0
6a078303-733d-40bd-bc3d-9111da8aa3ec,2,3.0
6a9fac4b-a847-480c-8054-a65d7cc66438,2,2.0
6aaff1e0-e998-497f-95eb-70b55d962c84,4,8.0
6ab2cf06-8f52-4e66-95ad-0eeedba3c03c,4,0
6aba54e1-22de-44ab-a345-4d0406fb3fec,3,0
6ae1e65f-2c85-483d-8628-4ff5b47d2059,2,1.0
6b12c983-c892-458b-96a0-14e3f1c33306,2,0
6b352e40-3a71-4fd2-995e-d8dabedbd418,5,0
6b3ce8d2-4efc-42be-b9aa-97567eb689b7,1,1.0
6b5154e0-f984-487f-ae38-d334cc7d7066,1,3.0
6b8309f1-3a25-4cce-9294-58668073e246,2,3.0
6b91b15c-d96b-4122-92df-d621c7997cc3,5,4.0
6b97b9a4-db92-425a-8c0a-3dabe2c89c3c,2,1.0
6b9daf94-311c-4d5e-8ff6-c6f3f31951a9,2,0
6ba0f2ef-b6a7-4ab9-ad40-a509dca38f78,2,3.0
6baf0501-ae14-4493-bbc3-32f9e1825261,1,0
6bbf0d80-3667-403f-874f-1539d61fb4c8,1,0
6be69058-49d8-494e-9065-39b5cda95420,2,3.0
6bfe82f6-7c09-4ca3-93ac-f82a427457bc,1,2.0
6c0e3504-3be1-48e1-810c-e97d0b44a4d9,1,3.0
6c5835d4-715f-463c-8af4-b211bc6039c0,4,1.0
6c654dea-5f76-4ba0-b02f-245d31517ee8,1,1.0
6c7f5252-9c47-443b-b25f-85d084bf9871,1,4.0
6c8c20cc-7e14-4923-b469-22e1ff02dfb5,3,2.0
6c94e648-60e0-4db8-9dc2-fc1108a70ae3,1,1.0
6cb5ccd3-1115-4bdc-ac97-65fdbebde3e7,1,0
6cb97ad7-5800-4db9-90b1-dab094f5c73d,6,1.0
6d19374b-98cd-4ebf-ad35-ff592a55d9c6,1,1.0
6d5017eb-ec4a-4308-9255-cb466321b9aa,1,0
6d50b7b0-bd97-4f4d-a811-12874311fd8e,5,4.0
6d9ab6ef-b631-463d-9381-e95c4e522b73,4,2.0
6d9b1711-d85d-4d8a-a33f-a45fd5aa4165,2,3.0
6da41c08-a688-4c7f-be68-0b7ec408681c,1,4.0
6e0f631d-ef08-464d-8b8a-394e3ced85d8,2,3.0
6e1e448d-5cc3-44ea-bfd2-a63de3dcc3db,2,0
6e23f13b-1e75-467e-b22b-7405c754b291,1,3.0
6e25ceda-ae78-44dd-9d7e-5bba30484cdd,1,2.0
6e5ced85-e5e2-4c8b-a407-6f0feedac197,2,4.0
6e5f989c-9370-41f7-833f-6a4cf785fe22,2,1.0
6e6ea683-569c-4ed5-b844-d71f2c70cea0,1,4.0
6e73d800-74d6-4425-8f74-2e2be4f49a65,4,2.0
6e76708a-ee02-4ae0-bc89-571611716c31,2,2.0
6e9d22f2-81c7-427b-b775-ce32be8ba0b4,1,1.0
6ea61d2b-9617-4121-826a-817aa50db7c7,3,2.0
6ea83cb1-b11a-4017-8bf2-5f32e3ee9e77,6,2.0
6eac226b-f221-40aa-b580-ab673c58992b,1,0
6eef8006-9ea9-4c59-9c68-a770119ae38c,1,0
6efa4281-bc81-495c-9223-328dad7e12af,4,1.0
6f293fd4-7427-421b-b995-2f8a7843f3d7,3,1.0
6f29cb00-bf9b-417c-8275-f2bbfdbf25a1,3,2.0
6f439ed5-a947-4ca8-87fa-8d4582b6f686,2,3.0
6f4b2573-72b8-4ed2-85bc-c166a84305d4,3,4.0
6f5b14c8-9472-4271-bee0-5761716b5f19,2,1.0
6f5bcb93-9309-4367-a1d2-ba1566c550af,1,1.0
6f779871-052a-4084-9b14-4d38b602f3b5,1,0
6f905dae-e421-451c-a783-935d6c7689aa,3,0
6f9a5b00-f5d9-48d9-9234-84c211f358da,2,2.0
6fafcd85-fce9-4dd6-9b0e-5277da50468a,2,3.0
6fb98edf-18cb-43d6-8d09-91b57d30fbe3,1,2.0
6fcd6a6a-4d14-4034-964d-6e5b14760f11,2,5.0
7026085d-ac6c-433d-b9b7-3f7fe37e8ce4,1,5.0
7027f2b3-0760-4697-8543-d1bff558a72f,2,2.0
70280332-6b03-4590-bc23-27896c10ea52,4,4.0
70345282-a1c4-4e63-a9e5-b07d179772ae,1,0
7052e9e1-22db-4908-8359-986b84f91bea,1,3.0
7058d48f-986c-4f56-893e-d81f2355f4bf,2,0
706df88e-2540-41da-85a8-6186b0d7ecd3,2,6.0
706f5a2d-1164-4330-a523-cebaf524f915,2,2.0
709c3e76-5760-4315-a26c-b80645ec570b,2,3.0
70aca1c4-b986-4083-9766-17e6b38e789c,1,2.0
70daef4a-46cd-4782-8a46-b14b0f3e03ef,1,0
70f01ceb-8c2e-4798-9a6f-45532689554b,6,6.0
7107fdb2-f406-4e55-9f38-19ab8e0f466f,3,2.0
713396b7-b3de-43a5-8982-a93b24c4d21c,1,2.0
7155e8df-3c91-4c6a-9434-c62586c63be9,3,0
7162d3ec-9889-48cf-b880-a918b5d77a08,2,5.0
7166ebfa-571d-49a5-a240-e8d32d2c3c1e,1,1.0
716dd46f-6530-4ed8-af30-b1cdeca5d646,1,0
71a18b00-f755-4d9e-bb18-243ba8a48069,1,0
71ae404a-0592-4fb6-bdc2-c1bae20a1a7f,1,0
71b56daa-daa3-4a45-8d0e-65e9081d95b7,2,1.0
71c1e5ed-12a1-4dbb-bce3-07afc9317294,2,3.0
71c2d68b-902a-4920-95d1-612ff059364c,1,1.0
71c5dabd-3190-4a77-8fe0-7862d3032cac,1,1.0
71dbdd28-9cf7-4315-999e-1b31d71ca6bf,3,1.0
71e6f996-a6dd-4760-9899-50e636a95c2b,3,3.0
71f5dfff-950b-48e8-8546-36f5def54aad,1,1.0
724af591-98eb-4cde-a25c-db6969bc4741,1,1.0
724da3aa-51e2-4b91-a1ab-1b8f116b6d31,1,1.0
72547148-2d73-4973-bdc3-0ab7118e439f,2,1.0
72559498-a70f-4fb6-b6ff-32d00bca9587,2,0
72574b2f-a282-4d4f-b791-fa2092222737,4,0
725cab33-9ee1-48d5-9b3b-6ea299c289a3,2,1.0
726806b5-cf47-46c4-b2e5-8f8a39be22b8,2,1.0
727905f1-2663-4183-993e-1e8dfd4942a3,4,1.0
727b1523-0c69-4bad-ac71-358725980e6c,1,0
72c142fc-ad4a-4a33-aa1b-5af231c9206f,1,5.0
72d6d63d-ad3c-446f-a863-78a7451ed6ce,3,1.0
72e47fd2-77f7-45fe-bcaf-5fdd68433f37,2,1.0
72fbb0a4-15ff-41ea-a7c2-51c721ecb2c1,2,3.0
730779f2-c841-45b2-a0a8-e53de1c51516,4,0
731df27f-3bc0-4c8a-8d6d-237c6539ee38,1,1.0
731f7da7-f284-402e-ba3a-ae668a3b3aef,2,1.0
731fe4ee-0fe9-434d-9bbe-5c982df989bf,5,4.0
7342ea5d-0af7-4187-bf58-e33e35dd38f1,1,0
736a4e13-7b3a-4a78-8654-beb39837cf22,4,3.0
73812f08-20d3-491c-b526-2828731e35d4,1,1.0
739143dc-f7e0-465a-b166-445258b75885,4,1.0
73922fb8-4930-4ac1-a25c-b31e693ad814,4,2.0
739751ba-b0bc-4f0e-b93e-a7785ac993e3,2,2.0
73b848b6-deb9-4561-b052-0e35e8b1399f,2,1.0
73cccf51-b416-4830-82c1-7bb53fab2abb,3,0
73d21f22-d805-402f-8bbe-85decf933598,1,0
73d37527-65ee-4b1b-8071-c10ac5072dbb,3,1.0
7401937a-9b95-429e-9e60-38707419fe17,1,2.0
741dbadd-4911-4b13-8ebc-256763ffc7f5,5,5.0
742d1b42-c5da-4f2a-bbc4-907250bb15dd,1,1.0
745d065b-3584-4c16-95f1-fc04ba9b9fb3,5,1.0
745ff29f-ec1b-4fe6-a238-9d6e42c95858,1,1.0
7523e7ff-e83c-47bf-84a1-421e510140d5,3,1.0
752e6b12-22be-481a-aca6-1ab67d8edbcf,2,1.0
75507f76-77a3-4ed1-9919-eac0b8e8c7b3,3,2.0
75ace51f-b7b8-40d4-800d-6d173e88ecf1,2,4.0
75c33cf7-44b3-4439-994a-d27a308117b1,1,0
75d8796f-1d0f-48aa-b4e8-f39036220016,2,0
75f33622-5e38-4909-a382-db6c7a453fde,2,1.0
76050c20-e2aa-42c1-a8af-c1faeb90e0cf,2,1.0
76153505-abc9-4340-8c3d-b6d65b856456,2,2.0
762f3be0-c71b-467e-ba7e-1febcc264a9f,1,0
76516420-c031-4fa4-bcf7-cf03371d47cf,1,1.0
7685068d-af3d-4636-bb89-726668cddeb7,1,2.0
76a0e73f-12b8-46ed-a286-70e942cc5390,5,0
76a41b81-d49c-4898-9be8-e72b9322e4d7,3,2.0
76aa2e92-950b-4a05-ad5c-fb2997e13070,1,1.0
76dc985f-f3ed-4c8b-9da4-85ef869e9313,3,2.0
7729102b-187c-4aef-8de7-408f11e7b86a,1,1.0
772e6ff9-724d-4f07-a949-fe1febde8176,1,3.0
7742ec2f-27ac-4f57-a0bd-d3cbfd0dee74,5,3.0
7771e079-7d39-4117-a567-461288bec9f1,3,5.0
777a9d95-3db1-4456-9100-9f755ac1fc31,5,3.0
77886094-e7ce-4553-a96c-a824f02ec405,1,3.0
77a7d678-3214-4050-824b-1fe88c72e6d3,3,1.0
77ba82c2-eb37-46df-8696-b8beaf888f37,2,5.0
780d0254-5461-4e64-92a9-28b8259e434f,2,4.0
7843f472-9361-405d-865c-78262e2994c3,1,0
788dd826-0426-4069-a0e5-7d103fadfbb0,2,0
789e7208-0f10-4101-be96-074c99dbea62,3,2.0
78a148e8-f41e-438c-8137-12487626b2be,4,3.0
78a5ac78-5b2d-4316-a448-4eac5611061a,1,1.0
78c88418-c80e-43e4-abc6-2c774f8f4095,2,1.0
78e1ebc1-9d83-4601-98f1-714e637725ee,6,5.0
78f5ab78-8da4-47b7-82ef-1a06490b2e5c,2,0
78f7f55b-6bc0-4f53-8c49-2b352f959408,2,0
78fc1d8f-6bcb-4dde-91ca-6aa39914d9fe,1,2.0
79030ceb-6735-4e8a-98e8-db9b58710079,2,7.0
792ce0c9-7004-4f80-8d22-c781b19c9763,1,1.0
79348ceb-dead-420c-b387-e88c6d104b7c,3,2.0
7937e605-af32-41be-bb01-515f3597a8ec,1,1.0
7943097d-ad20-4d8f-b524-d5895493ae8a,4,0
795b3a53-40c8-456c-80c6-bee3a6465b17,2,2.0
797839f6-45fd-4819-b502-32d03019a0d1,3,3.0
798b9665-fd93-44b7-94e1-f4c572f2fba2,7,3.0
79b74fb9-6ae2-4304-a608-12b9480a3927,2,3.0
79cc7ac7-3123-4204-9867-8a51fdf1a6a3,1,2.0
79cccae9-f849-4a7a-951b-5d1ed90d8a5b,2,2.0
79fe16a9-467d-4308-9f12-1fc527c42fb7,2,1.0
